step,customer,age,gender,merchant,category,amount,fraud
18-05-2021,C1883962820,36to45,Female,M78078399,Beauty&Wellness,208.8,1
21-08-2021,C851417480,26to35,Female,M1823072687,Transportation,28.36,0
13-03-2021,C1191832390,26to35,Male,M348934600,Transportation,16.05,0
10-04-2021,C2113737065,26to35,Female,M480139044,Health,902.89,1
02-06-2021,C1154612561,19to25,Male,M1823072687,Transportation,15.83,0
17-03-2021,C1499701993,36to45,Male,M1741626453,Sports&Toys,305.75,1
19-05-2021,C459123820,26to35,Male,M1823072687,Transportation,7.89,0
17-07-2021,C1316936887,46to55,Male,M348934600,Transportation,46.57,0
05-08-2021,C1487982242,26to35,Female,M348934600,Transportation,11.93,0
14-05-2021,C1255149927,26to35,Male,M1823072687,Transportation,16.74,0
08-03-2021,C446179646,56to65,Female,M1198415165,Beauty&Wellness,248.42,1
14-04-2021,C2066612191,26to35,Male,M1823072687,Transportation,22.88,0
31-07-2021,C194016923,36to45,Female,M980657600,Sports&Toys,1142.23,1
17-03-2021,C2004941826,26to35,Female,M480139044,Health,836.72,1
03-08-2021,C1585648581,46to55,Female,M855959430,Transportation,27.48,0
30-07-2021,C350034124,19to25,Female,M732195782,Travel,3746.14,1
25-04-2021,C1297100897,46to55,Male,M85975013,Groceries,63.85,0
08-05-2021,C343982358,gt65,Male,M85975013,Groceries,29.25,0
11-03-2021,C899895612,46to55,Male,M348934600,Transportation,3.25,0
19-04-2021,C480951921,56to65,Male,M1823072687,Transportation,5.35,0
13-07-2021,C196786098,36to45,Male,M348934600,Transportation,42.3,0
04-08-2021,C1152356495,36to45,Female,M1823072687,Transportation,24.96,0
04-08-2021,C1284214182,19to25,Female,M1823072687,Transportation,35.73,0
29-03-2021,C1017941602,56to65,Male,M1823072687,Transportation,36.45,0
05-04-2021,C465037281,46to55,Female,M1823072687,Transportation,5.33,0
13-03-2021,C1445784416,46to55,Male,M348934600,Transportation,32.41,0
30-05-2021,C210584188,46to55,Male,M1823072687,Transportation,11.97,0
12-07-2021,C1102464953,46to55,Female,M1823072687,Transportation,49.58,0
11-04-2021,C1188590334,gt65,Female,M348934600,Transportation,29.26,0
02-07-2021,C1980302296,19to25,Female,M1823072687,Transportation,34.54,0
10-05-2021,C1994178184,46to55,Male,M480139044,Health,1014.14,1
14-05-2021,C636259913,19to25,Male,M1823072687,Transportation,35.63,0
10-07-2021,C399875163,26to35,Male,M348934600,Transportation,36.24,0
21-06-2021,C775363285,26to35,Female,M1823072687,Transportation,46.24,0
11-06-2021,C551080865,26to35,Female,M85975013,Groceries,21.98,0
31-03-2021,C1483054025,19to25,Female,M1823072687,Transportation,17.16,0
22-04-2021,C1688605578,36to45,Male,M85975013,Groceries,37.94,0
31-07-2021,C466569235,46to55,Male,M78078399,Beauty&Wellness,124.35,1
03-06-2021,C2087229084,26to35,Female,M732195782,Travel,313.2,1
13-08-2021,C143836998,56to65,Female,M1823072687,Transportation,27.11,0
13-06-2021,C1107442215,26to35,Female,M480139044,Health,39.91,1
20-07-2021,C1169655012,26to35,Female,M1823072687,Transportation,4.82,0
27-04-2021,C1284327050,26to35,Male,M547558035,Fashion,101.1,0
20-04-2021,C354729496,46to55,Male,M547558035,Fashion,22.58,0
11-08-2021,C941369654,26to35,Male,M480139044,Health,451.13,1
12-03-2021,C704456922,26to35,Male,M855959430,Transportation,354.31,1
29-05-2021,C545248492,46to55,Male,M348934600,Transportation,17.33,0
23-08-2021,C806399525,26to35,Female,M840466850,Technology,397.2,1
06-08-2021,C478715873,56to65,Female,M348934600,Transportation,1.1,0
20-07-2021,C245117318,36to45,Female,M480139044,Health,457.24,1
21-05-2021,C1881708420,36to45,Female,M348934600,Transportation,59.76,0
20-08-2021,C1226558289,46to55,Male,M1823072687,Transportation,41.89,0
12-08-2021,C138445718,36to45,Male,M1823072687,Transportation,15.24,0
29-07-2021,C2138532527,56to65,Male,M480139044,Health,370.44,1
10-03-2021,C525850964,26to35,Female,M480139044,Health,576.72,1
22-06-2021,C2055489140,56to65,Male,M1888755466,OtherServices,212.59,1
18-03-2021,C399061526,26to35,Female,M1823072687,Transportation,15.13,0
18-03-2021,C515668508,36to45,Female,M480139044,Health,98.36,1
23-04-2021,C813472343,46to55,Male,M1823072687,Transportation,56.81,0
22-08-2021,C732771224,46to55,Female,M1823072687,Transportation,27.69,0
01-04-2021,C1697528836,36to45,Female,M348934600,Transportation,44.42,0
05-05-2021,C2118328869,26to35,Female,M1198415165,Beauty&Wellness,341.04,1
01-06-2021,C1638710158,46to55,Female,M1823072687,Transportation,11.17,0
18-03-2021,C1366869967,56to65,Male,M348934600,Transportation,14.79,0
06-07-2021,C1400397779,36to45,Male,M1400236507,Home,2.93,0
21-03-2021,C785603838,56to65,Male,M1823072687,Transportation,7.93,0
28-06-2021,C1646349423,26to35,Male,M1823072687,Transportation,41.6,0
08-08-2021,C181111540,26to35,Female,M1823072687,Transportation,16.82,0
30-06-2021,C1582366224,56to65,Male,M1823072687,Transportation,51.31,0
02-06-2021,C1104044396,19to25,Male,M1823072687,Transportation,28.49,0
26-04-2021,C1570165892,36to45,Female,M1823072687,Transportation,32.45,0
24-03-2021,C1986443469,26to35,Male,M1823072687,Transportation,29.71,0
29-07-2021,C927830595,gt65,Female,M348934600,Transportation,22.07,0
20-04-2021,C630392370,36to45,Female,M1823072687,Transportation,37.06,0
21-04-2021,C910454738,46to55,Female,M1198415165,Beauty&Wellness,110.87,1
29-06-2021,C1438489717,36to45,Female,M1823072687,Transportation,37.19,0
05-05-2021,C778028540,26to35,Female,M1946091778,Beauty&Wellness,29.82,0
05-08-2021,C228023479,46to55,Female,M1823072687,Transportation,32.33,0
01-07-2021,C371396143,26to35,Female,M1823072687,Transportation,25.96,0
19-07-2021,C1814131114,26to35,Female,M1823072687,Transportation,20.52,0
17-04-2021,C1816212551,19to25,Female,M1823072687,Transportation,25.77,0
25-04-2021,C161733249,46to55,Male,M348934600,Transportation,20.63,0
27-05-2021,C1881495517,19to25,Male,M348934600,Transportation,27.7,0
22-05-2021,C1340398290,46to55,Male,M1823072687,Transportation,38.15,0
08-07-2021,C616715154,26to35,Female,M923029380,Home,18.41,1
27-07-2021,C896659218,46to55,Female,M3697346,Leisure,289.5,1
29-07-2021,C1179217322,56to65,Female,M1823072687,Transportation,19.53,0
24-06-2021,C694265356,36to45,Female,M840466850,Technology,1305.35,1
30-07-2021,C1143300850,19to25,Female,M1823072687,Transportation,13.45,0
16-05-2021,C2008562542,26to35,Male,M1823072687,Transportation,23.49,0
04-04-2021,C1078619612,gt65,Female,M348934600,Transportation,3.1,0
11-05-2021,C1651395634,56to65,Male,M1823072687,Transportation,83.34,0
09-08-2021,C1108967401,19to25,Male,M1823072687,Transportation,29.61,0
22-05-2021,C712473227,19to25,Female,M1823072687,Transportation,0.26,0
08-04-2021,C1885719603,36to45,Female,M1823072687,Transportation,53.87,0
18-07-2021,C2064491438,56to65,Female,M1294758098,Leisure,267.75,1
27-06-2021,C440694138,26to35,Female,M17379832,Sports&Toys,494.54,1
02-04-2021,C1464489812,46to55,Male,M732195782,Travel,2657.35,1
14-05-2021,C928090253,36to45,Male,M3697346,Leisure,313.07,1
26-06-2021,C1597289593,46to55,Female,M980657600,Sports&Toys,680.93,1
14-04-2021,C1610467120,26to35,Male,M348934600,Transportation,19.09,0
12-08-2021,C1541224095,26to35,Female,M1823072687,Transportation,48.92,0
02-03-2021,C1512732275,36to45,Female,M348934600,Transportation,9.23,0
28-03-2021,C553121592,36to45,Female,M840466850,Technology,158.89,1
04-08-2021,C364635096,26to35,Female,M1823072687,Transportation,18.77,0
07-08-2021,C642158646,gt65,Female,M1823072687,Transportation,45.16,0
06-03-2021,C1189367947,26to35,Male,M348934600,Transportation,5.88,0
24-04-2021,C53785803,36to45,Male,M348934600,Transportation,0.59,0
18-05-2021,C362654279,26to35,Female,M1823072687,Transportation,6.44,0
09-04-2021,C1366869967,56to65,Male,M1823072687,Transportation,42.91,0
26-03-2021,C1651395634,56to65,Male,M2011752106,HotelServices,629.12,1
26-06-2021,C1750362802,56to65,Male,M1823072687,Transportation,5.7,0
09-03-2021,C25346278,36to45,Male,M348934600,Transportation,7.13,0
29-06-2021,C1602759549,26to35,Female,M1823072687,Transportation,35.91,0
23-03-2021,C1035681921,19to25,Male,M1823072687,Transportation,55.82,0
23-04-2021,C1767929602,26to35,Female,M1823072687,Transportation,37.95,0
12-03-2021,C1594422820,46to55,Female,M348934600,Transportation,23.32,0
22-08-2021,C1614239388,26to35,Male,M1823072687,Transportation,57.1,0
16-06-2021,C272748313,46to55,Male,M1823072687,Transportation,43.41,0
13-04-2021,C256310721,26to35,Female,M348934600,Transportation,17.31,0
19-06-2021,C1657707912,19to25,Male,M1823072687,Transportation,19.11,0
17-04-2021,C1087747329,26to35,Male,M1823072687,Transportation,11.59,0
02-06-2021,C1777502922,26to35,Female,M348934600,Transportation,52.37,0
02-06-2021,C447271561,36to45,Male,M1198415165,Beauty&Wellness,42.14,1
13-08-2021,C485578112,36to45,Female,M348934600,Transportation,41.62,0
01-05-2021,C26746445,56to65,Male,M348934600,Transportation,35.43,0
14-08-2021,C1813823560,36to45,Female,M923029380,Home,194.5,1
31-07-2021,C1855693993,46to55,Female,M1823072687,Transportation,6.23,0
04-05-2021,C582479974,26to35,Male,M1823072687,Transportation,27.67,0
25-06-2021,C249907687,gt65,Female,M1823072687,Transportation,54.09,0
12-07-2021,C1434797923,36to45,Male,M85975013,Groceries,27.82,0
12-07-2021,C531360588,19to25,Female,M480139044,Health,366.7,1
06-08-2021,C764316727,56to65,Female,M1823072687,Transportation,31.82,0
12-06-2021,C20027851,19to25,Female,M348934600,Transportation,10.32,0
10-05-2021,C583110837,36to45,Male,M732195782,Travel,2462.53,1
19-08-2021,C2125297333,26to35,Female,M1823072687,Transportation,5.97,0
19-04-2021,C579648989,36to45,Female,M348934600,Transportation,37.53,0
10-07-2021,C1710930627,26to35,Female,M1600850729,Fashion,21.28,0
27-03-2021,C1927346472,19to25,Male,M348934600,Transportation,59.69,0
03-06-2021,C109947606,36to45,Female,M1823072687,Transportation,12.31,0
26-08-2021,C1352750459,gt65,Male,M1888755466,OtherServices,514.84,1
30-05-2021,C1514973352,26to35,Female,M1913465890,Health,101.82,0
13-06-2021,C1549367339,46to55,Female,M1823072687,Transportation,42.61,0
07-05-2021,C995235283,36to45,Female,M692898500,Health,108.57,0
15-07-2021,C231476583,19to25,Male,M480139044,Health,139.93,1
05-05-2021,C1248053373,26to35,Male,M348934600,Transportation,6.58,0
05-08-2021,C538394574,26to35,Male,M1823072687,Transportation,23.08,0
26-07-2021,C1939799337,46to55,Female,M1823072687,Transportation,7.82,0
11-07-2021,C1516949785,36to45,Male,M151143676,Restaurants&Bars,34.86,0
11-07-2021,C880450043,56to65,Female,M348934600,Transportation,55.4,0
20-03-2021,C16791543,46to55,Male,M1823072687,Transportation,67.11,0
13-06-2021,C1849046345,46to55,Female,M50039827,Health,459.09,1
03-05-2021,C1826105311,36to45,Female,M348934600,Transportation,38.41,0
28-06-2021,C1376617526,36to45,Female,M348934600,Transportation,13.06,0
16-07-2021,C1043282651,26to35,Female,M1823072687,Transportation,1.24,0
09-04-2021,C909525375,26to35,Male,M85975013,Groceries,77.2,0
18-06-2021,C1808415473,36to45,Female,M1823072687,Transportation,50.28,0
26-08-2021,C1674674654,56to65,Male,M348934600,Transportation,37.71,0
03-05-2021,C661876608,19to25,Female,M495352832,Travel,5647.26,1
22-07-2021,C1595099029,26to35,Female,M1823072687,Transportation,26.2,0
22-03-2021,C609452246,36to45,Female,M348934600,Transportation,14.75,0
15-07-2021,C928090253,36to45,Male,M480139044,Health,791.26,1
21-07-2021,C1214229415,46to55,Female,M1823072687,Transportation,27.3,0
16-05-2021,C430579454,46to55,Female,M855959430,Transportation,131.73,1
26-07-2021,C742784538,36to45,Male,M1823072687,Transportation,32.87,0
27-04-2021,C1994178184,46to55,Male,M50039827,Health,13.23,1
16-08-2021,C423891632,56to65,Male,M1823072687,Transportation,27.05,0
22-05-2021,C132320296,26to35,Male,M480139044,Health,333.22,1
13-05-2021,C1556425826,36to45,Male,M1823072687,Transportation,14.99,0
15-05-2021,C659009992,56to65,Male,M1823072687,Transportation,30.41,0
13-04-2021,C413242191,46to55,Female,M1823072687,Transportation,15.21,0
07-04-2021,C475928775,46to55,Female,M348934600,Transportation,8.79,0
21-08-2021,C840054516,26to35,Female,M348934600,Transportation,11.04,0
23-03-2021,C1076053396,46to55,Male,M348934600,Transportation,32.67,0
16-03-2021,C83086349,gt65,Male,M1823072687,Transportation,33,0
26-07-2021,C2002713196,26to35,Male,M2122776122,Home,558.04,1
07-07-2021,C2078039202,46to55,Male,M1823072687,Transportation,6.03,0
13-08-2021,C1543824543,46to55,Male,M348934600,Transportation,36.11,0
22-07-2021,C1624351292,26to35,Male,M1823072687,Transportation,37.31,0
30-06-2021,C1100053869,26to35,Male,M85975013,Groceries,23.41,0
27-06-2021,C351880818,19to25,Male,M1535107174,Beauty&Wellness,381.71,1
23-07-2021,C404536294,36to45,Female,M85975013,Groceries,26.7,0
28-06-2021,C1093842718,26to35,Male,M348934600,Transportation,10.32,0
08-07-2021,C1159279360,26to35,Female,M1823072687,Transportation,29.47,0
19-03-2021,C1750881279,46to55,Female,M980657600,Sports&Toys,904.45,1
18-06-2021,C764316727,56to65,Female,M480139044,Health,48.41,0
09-03-2021,C704456922,26to35,Male,M980657600,Sports&Toys,138.06,1
22-06-2021,C380412694,19to25,Male,M1823072687,Transportation,10.06,0
09-05-2021,C172921013,56to65,Male,M1823072687,Transportation,11.34,0
08-06-2021,C1643168823,19to25,Female,M1823072687,Transportation,61.7,0
07-04-2021,C419754917,26to35,Female,M1823072687,Transportation,6.11,0
15-04-2021,C179648560,46to55,Female,M480139044,Health,161.95,0
26-04-2021,C809339851,36to45,Female,M547558035,Fashion,48.23,0
09-08-2021,C570913468,19to25,Female,M1823072687,Transportation,26,0
11-05-2021,C1711218892,26to35,Male,M348934600,Transportation,33.82,0
18-07-2021,C1317710133,36to45,Male,M1294758098,Leisure,263.61,1
15-04-2021,C1275518867,56to65,Female,M1741626453,Sports&Toys,276.28,1
02-07-2021,C961154945,36to45,Male,M1873032707,HotelServices,216.44,1
14-08-2021,C1530262146,26to35,Male,M2011752106,HotelServices,627.78,1
19-04-2021,C1142118359,36to45,Female,M480139044,Health,3.93,1
13-04-2021,C384665757,36to45,Female,M1823072687,Transportation,29.53,0
05-04-2021,C1777502922,26to35,Female,M857378720,HotelServices,272.09,1
20-08-2021,C1954938610,46to55,Male,M348934600,Transportation,9.72,0
03-08-2021,C2038979642,36to45,Female,M348934600,Transportation,36.32,0
26-08-2021,C130295904,36to45,Female,M1823072687,Transportation,54.25,0
25-07-2021,C1510535804,36to45,Female,M855959430,Transportation,240.42,1
28-07-2021,C2027325203,56to65,Female,M348934600,Transportation,1.97,0
01-08-2021,C1001065306,19to25,Male,M980657600,Sports&Toys,270.77,1
12-06-2021,C1882290962,26to35,Female,M348934600,Transportation,7.09,0
16-03-2021,C1780829982,19to25,Male,M348934600,Transportation,40.66,0
10-07-2021,C1137292670,56to65,Female,M1823072687,Transportation,25.08,0
12-05-2021,C1801015376,26to35,Male,M348934600,Transportation,34.91,0
21-08-2021,C1076110991,26to35,Male,M1823072687,Transportation,8.65,0
14-03-2021,C1577983313,46to55,Male,M2011752106,HotelServices,336.25,1
12-08-2021,C279066833,26to35,Female,M1823072687,Transportation,49.3,0
02-07-2021,C1056640661,26to35,Female,M1823072687,Transportation,65.14,0
29-03-2021,C1520919939,46to55,Male,M480139044,Health,241.7,1
07-07-2021,C759236361,56to65,Male,M2011752106,HotelServices,686.26,1
05-08-2021,C1556425826,36to45,Male,M1823072687,Transportation,14.59,0
29-05-2021,C1224222502,19to25,Male,M348934600,Transportation,30.28,0
07-05-2021,C1817318774,26to35,Female,M480139044,Health,256.45,1
20-06-2021,C204205576,36to45,Female,M480139044,Health,183.75,1
27-06-2021,C229592862,46to55,Female,M85975013,Groceries,14.34,0
03-08-2021,C354971512,gt65,Female,M840466850,Technology,151.16,0
26-08-2021,C597122637,46to55,Male,M1823072687,Transportation,0.38,0
29-06-2021,C1684213034,46to55,Male,M85975013,Groceries,57.35,0
24-04-2021,C1506293914,56to65,Male,M348934600,Transportation,5.31,0
17-06-2021,C1791014902,46to55,Female,M1946091778,Beauty&Wellness,32.37,0
13-04-2021,C1297100897,46to55,Male,M1535107174,Beauty&Wellness,80.49,0
10-06-2021,C1814131114,26to35,Female,M480139044,Health,293.83,1
28-04-2021,C696806398,26to35,Female,M78078399,Beauty&Wellness,63.46,0
06-08-2021,C980475207,46to55,Female,M1823072687,Transportation,32.34,0
21-03-2021,C374053775,36to45,Male,M348934600,Transportation,35.04,0
27-08-2021,C369805136,46to55,Male,M348934600,Transportation,44.47,0
25-03-2021,C1916796804,46to55,Female,M348934600,Transportation,19.01,0
15-03-2021,C1079254393,19to25,Female,M480139044,Health,117.14,1
04-07-2021,C276623362,46to55,Male,M1823072687,Transportation,1.22,0
08-06-2021,C1259046770,46to55,Female,M1823072687,Transportation,3.11,0
12-07-2021,C1870926183,46to55,Male,M1823072687,Transportation,33.18,0
06-08-2021,C60351691,26to35,Female,M348934600,Transportation,5.76,0
31-07-2021,C1050663079,46to55,Male,M1823072687,Transportation,31.27,0
01-03-2021,C330615170,26to35,Female,M1535107174,Beauty&Wellness,190.53,1
10-03-2021,C615281750,36to45,Female,M480139044,Health,224.25,1
23-07-2021,C574062699,26to35,Male,M1823072687,Transportation,59.6,0
03-03-2021,C1811749392,26to35,Female,M1888755466,OtherServices,90.02,0
15-05-2021,C588719767,26to35,Male,M1823072687,Transportation,24.97,0
28-03-2021,C2005093875,56to65,Female,M348934600,Transportation,32.63,0
25-03-2021,C1047374909,gt65,Female,M348934600,Transportation,30.9,0
26-04-2021,C1988025089,26to35,Female,M348934600,Transportation,21.76,0
21-08-2021,C814079066,19to25,Female,M1823072687,Transportation,8.09,0
22-08-2021,C751887992,36to45,Female,M732195782,Travel,635.29,1
05-07-2021,C1093060677,26to35,Male,M1823072687,Transportation,25.58,0
09-04-2021,C1943367280,36to45,Female,M1823072687,Transportation,31.24,0
04-07-2021,C1667161948,36to45,Male,M348934600,Transportation,25.64,0
04-07-2021,C1714895875,26to35,Male,M980657600,Sports&Toys,500.37,1
22-03-2021,C1350068848,46to55,Male,M1946091778,Beauty&Wellness,68.96,0
29-06-2021,C2112350124,19to25,Female,M1823072687,Transportation,11.59,0
12-06-2021,C797980818,36to45,Male,M1823072687,Transportation,31.76,0
04-04-2021,C234264885,36to45,Female,M855959430,Transportation,10.84,1
14-07-2021,C1415453492,26to35,Female,M85975013,Groceries,39.75,0
31-03-2021,C1718279923,56to65,Female,M348934600,Transportation,20.82,0
26-07-2021,C587216359,56to65,Female,M348934600,Transportation,20.19,0
20-06-2021,C1275518867,56to65,Female,M980657600,Sports&Toys,79.6,1
15-03-2021,C928481238,26to35,Male,M348934600,Transportation,18.27,0
25-06-2021,C420340345,36to45,Male,M348934600,Transportation,27.6,0
20-08-2021,C1228152586,19to25,Female,M1873032707,HotelServices,279.49,1
16-05-2021,C806399525,26to35,Female,M1198415165,Beauty&Wellness,269.71,1
31-05-2021,C1994178184,46to55,Male,M732195782,Travel,1648.69,1
06-07-2021,C811312110,36to45,Female,M980657600,Sports&Toys,157.38,1
